<DATE>;<TIME>;<OPEN> ;<HIGH>;<LOW> ;<CLOSE> ;<VOL>
11.06.2018;120000;25,307.1344665;25,366.5164715;25,291.0539236;25,361.2362932;3,597
11.06.2018;130000;25,361.3862983;25,401.4976526;25,351.6359691;25,391.3673106;3,6
11.06.2018;140000;25,391.5073153;25,403.6877266;25,369.4765715;25,381.1869668;3,596
11.06.2018;150000;25,381.6169814;25,381.7869871;25,355.0960859;25,369.7265799;3,595
11.06.2018;160000;25,369.6565775;25,388.3872100;25,314.9447303;25,317.7248241;3,567
11.06.2018;170000;25,327.0351385;25,327.0351385;25,323.0950054;25,323.1650078;1,2
12.06.2018;100000;25,347.6758354;25,365.2264280;25,287.1337912;25,304.6143815;1,799
12.06.2018;110000;25,305.3744071;25,329.1552101;25,289.0238551;25,327.0851402;3,598
12.06.2018;120000;25,326.8951337;25,349.3258911;25,290.4639037;25,346.4957955;3,597
12.06.2018;130000;25,346.7058026;25,355.3060930;25,315.8247600;25,322.1049720;3,594
12.06.2018;140000;25,322.0949717;25,330.8652678;25,300.9742586;25,327.3451489;3,592
12.06.2018;150000;25,327.2851469;25,327.2851469;25,247.8924663;25,249.2325116;3,591
12.06.2018;160000;25,249.1425085;25,332.5453245;25,249.1425085;25,320.8649301;3,575
12.06.2018;170000;25,320.8649301;25,321.6149555;25,320.8649301;25,321.5849545;1,199
13.06.2018;100000;25,329.5052219;25,362.9263503;25,317.9048302;25,324.5150534;1,798
13.06.2018;110000;25,321.6349561;25,348.6758691;25,304.5743801;25,324.4250503;3,6
13.06.2018;120000;25,324.2950460;25,348.7358712;25,324.2950460;25,337.7354998;3,599
13.06.2018;130000;25,337.7555004;25,339.2655514;25,296.8741201;25,304.8243886;3,597
13.06.2018;140000;25,305.1043980;25,317.5848194;25,294.0840259;25,311.4746131;3,599
13.06.2018;150000;25,311.7646229;25,326.4951202;25,244.0723373;25,281.0435856;3,593
13.06.2018;160000;25,280.9735833;25,333.6153606;25,192.4105930;25,204.2209918;3,589
13.06.2018;170000;25,206.0110522;25,206.0110522;25,201.9809162;25,202.0509185;1,2
14.06.2018;100000;25,255.5027233;25,303.6343484;25,255.5027233;25,271.9032770;1,799
14.06.2018;110000;25,272.3232912;25,333.3553519;25,169.9398343;25,170.2798458;3,6
14.06.2018;120000;25,170.3098468;25,209.2211606;25,141.8488859;25,193.5606319;3,599
14.06.2018;130000;25,194.0806494;25,204.1209884;25,164.2096409;25,168.1597742;3,6
14.06.2018;140000;25,168.3097793;25,238.2421405;25,163.3896132;25,182.1202456;3,599
14.06.2018;150000;25,181.8902378;25,190.8505404;25,144.4089723;25,146.1290304;3,592
14.06.2018;160000;25,146.1090297;25,202.7409418;25,139.4488048;25,183.0802780;3,56
14.06.2018;170000;25,184.1403138;25,184.1403138;25,176.1600443;25,176.1600443;1,201
15.06.2018;100000;25,117.5580657;25,118.6981042;24,988.3637036;25,039.7154375;1,797
15.06.2018;110000;25,038.8054067;25,048.5757366;24,895.2205587;24,960.6327673;3,595
15.06.2018;120000;24,961.1627852;24,984.2035632;24,915.1912330;24,957.1126485;3,599
15.06.2018;130000;24,957.0126451;24,970.8531124;24,931.9617993;24,966.3029588;3,597
15.06.2018;140000;24,966.3029588;24,978.8833835;24,946.3122838;24,953.5925296;3,596
15.06.2018;150000;24,954.1325478;25,131.6685421;24,954.1325478;25,107.8477379;3,598
15.06.2018;160000;25,107.7777355;25,108.0277439;25,045.5856357;25,085.2369744;3,556
15.06.2018;170000;25,088.9671004;25,091.9972027;25,088.8270956;25,091.3271801;1,2
18.06.2018;100000;24,945.1222436;24,945.1222436;24,826.6082421;24,882.0001124;1,799
18.06.2018;110000;24,879.5900310;24,940.2920805;24,844.8888594;24,915.1912330;3,6
18.06.2018;120000;24,910.4610733;24,959.8627413;24,902.3808005;24,921.0714316;3,6
18.06.2018;130000;24,921.3814420;24,951.8024692;24,918.1213320;24,946.7522987;3,599
18.06.2018;140000;24,946.5922933;24,972.7931779;24,936.2619445;24,950.8724378;3,6
18.06.2018;150000;24,950.9724411;24,977.3533319;24,941.5421227;24,946.7522987;3,599
18.06.2018;160000;24,946.8223010;25,003.9442297;24,940.3520826;24,988.7637171;3,589
18.06.2018;170000;24,989.0037252;24,989.4137391;24,988.1836975;24,988.3137019;1,2
19.06.2018;100000;24,764.4261426;24,764.4261426;24,628.6915597;24,631.1316421;1,777
19.06.2018;110000;24,634.0517407;24,673.8330838;24,568.5795301;24,650.6823022;3,53
19.06.2018;120000;24,650.8023062;24,736.0351840;24,636.1818126;24,709.9743041;3,54
19.06.2018;130000;24,710.1943115;24,714.3444517;24,637.0118406;24,661.4526658;3,587
19.06.2018;140000;24,659.3625953;24,692.7637230;24,619.9612649;24,682.9633921;3,59
19.06.2018;150000;24,682.9633921;24,734.8251432;24,682.4233739;24,722.6547323;3,581
19.06.2018;160000;24,723.7147680;24,725.4948281;24,652.8123741;24,700.7039911;3,526
19.06.2018;170000;24,700.2939773;24,701.1840073;24,699.1239378;24,701.0440026;1,199
20.06.2018;100000;24,772.0063986;24,805.1075162;24,713.1844125;24,754.4158046;1,781
20.06.2018;110000;24,756.0758607;24,762.1760667;24,644.2720858;24,671.8830180;3,551
20.06.2018;120000;24,668.5729062;24,671.0529900;24,629.2215776;24,668.8429154;3,391
20.06.2018;130000;24,669.3429322;24,726.6348666;24,667.3428647;24,709.1742771;3,6
20.06.2018;140000;24,708.8942677;24,713.9844395;24,673.4730717;24,713.9844395;3,599
20.06.2018;150000;24,714.1344446;24,717.9245725;24,653.6024008;24,661.8326787;3,591
20.06.2018;160000;24,661.8826804;24,702.3440465;24,650.0922823;24,660.4226311;3,564
20.06.2018;170000;24,662.5527030;24,662.5527030;24,658.0425507;24,658.6325706;1,201
21.06.2018;100000;24,640.0419429;24,640.0419429;24,543.9086971;24,546.3387792;1,797
21.06.2018;110000;24,547.2288092;24,551.2289443;24,459.9158612;24,506.9774502;3,557
21.06.2018;120000;24,506.0174177;24,556.0991087;24,488.2068164;24,527.2981363;3,598
21.06.2018;130000;24,527.4681420;24,528.1381646;24,463.3459770;24,463.4459804;3,599
21.06.2018;140000;24,463.3359767;24,527.6481481;24,452.8156214;24,526.9081231;3,598
21.06.2018;150000;24,526.9481244;24,543.1386711;24,482.0666091;24,482.0666091;3,593
21.06.2018;160000;24,481.5365912;24,504.9373813;24,407.4540899;24,463.3859783;3,558
21.06.2018;170000;24,463.4959821;24,463.6959888;24,462.5259493;24,462.5259493;1,2
22.06.2018;100000;24,573.3096898;24,647.7222022;24,562.1593133;24,631.9516698;1,795
22.06.2018;110000;24,632.8216991;24,652.1323511;24,561.3292853;24,601.4306393;3,549
22.06.2018;120000;24,601.5406430;24,636.9418383;24,575.3697593;24,627.2115097;3,6
22.06.2018;130000;24,627.2115097;24,659.6426047;24,618.6512207;24,629.5815897;3,594
22.06.2018;140000;24,629.4915867;24,657.3525274;24,621.6113206;24,652.2023535;3,598
22.06.2018;150000;24,653.3023907;24,664.0127523;24,617.2911748;24,646.3121546;3,591
22.06.2018;160000;24,646.3121546;24,658.9725821;24,563.8493704;24,576.6898039;3,542
22.06.2018;170000;24,579.6499039;24,582.6800062;24,579.6499039;24,581.7199738;1,2
25.06.2018;100000;24,464.5560178;24,464.5560178;24,305.6306519;24,309.2007725;1,735
25.06.2018;110000;24,308.3507438;24,349.9821494;24,256.7490015;24,301.7205199;3,45
25.06.2018;120000;24,300.8904919;24,310.1108032;24,174.9362392;24,220.6477826;3,533
25.06.2018;130000;24,220.7977876;24,240.0984393;24,135.5949109;24,236.1983076;3,553
25.06.2018;140000;24,236.1083046;24,285.5999756;24,177.7163330;24,254.7189329;3,567
25.06.2018;150000;24,253.0288759;24,268.9394131;24,085.2032094;24,130.4347366;3,565
25.06.2018;160000;24,130.5147393;24,308.4007454;24,106.0939148;24,251.4088212;3,545
25.06.2018;170000;24,255.7489677;24,255.7489677;24,253.6188958;24,253.6188958;1,2
26.06.2018;100000;24,282.7098780;24,331.7215328;24,249.5087570;24,292.4102055;1,728
26.06.2018;110000;24,294.8102866;24,344.2019542;24,242.0385048;24,284.4999385;3,489
26.06.2018;120000;24,283.3198986;24,319.6711260;24,272.2995265;24,307.4807144;3,535
26.06.2018;130000;24,309.7307904;24,348.2720917;24,308.0707343;24,333.2415842;3,555
26.06.2018;140000;24,333.4715919;24,377.9930952;24,328.5014241;24,360.9425195;3,559
26.06.2018;150000;24,361.8125488;24,385.0333329;24,344.5519660;24,352.0122179;3,57
26.06.2018;160000;24,345.7020049;24,362.1025586;24,272.0195171;24,284.7399466;3,545
26.06.2018;170000;24,281.3498321;24,283.9299192;24,281.3498321;24,283.9299192;1,2
27.06.2018;100000;24,306.6706870;24,442.2952662;24,306.6706870;24,437.2450957;1,743
27.06.2018;110000;24,440.0551906;24,569.8495730;24,419.5344977;24,529.3882068;3,507
27.06.2018;120000;24,528.7781862;24,543.9186974;24,385.0733342;24,439.2951649;3,377
27.06.2018;130000;24,439.5751744;24,490.1168809;24,350.1121538;24,350.2821595;3,528
27.06.2018;140000;24,349.7521416;24,368.4527730;24,224.8579247;24,266.8993442;3,513
27.06.2018;150000;24,261.7891717;24,291.1701637;24,168.5560237;24,177.1963155;3,51
27.06.2018;160000;24,179.0763790;24,247.8086996;24,116.6342707;24,116.6342707;3,468
27.06.2018;170000;24,123.8345138;24,123.8345138;24,118.4043304;24,118.4043304;1,199
28.06.2018;100000;24,065.0025274;24,117.5243007;23,998.6502871;24,050.5520395;1,555
28.06.2018;110000;24,056.0222242;24,155.4255804;24,027.3912575;24,140.9350912;3,377
28.06.2018;120000;24,147.9553282;24,196.8969806;24,089.7233621;24,165.3859167;3,498
28.06.2018;130000;24,171.1261105;24,178.6563648;24,081.4730835;24,152.8454933;3,567
28.06.2018;140000;24,152.3654771;24,209.1273936;24,147.2553046;24,201.6171400;3,564
28.06.2018;150000;24,201.2471275;24,276.1496565;24,184.5465636;24,271.4294972;3,56
28.06.2018;160000;24,272.5795360;24,308.9807650;24,204.0472221;24,219.1677326;3,529
28.06.2018;170000;24,216.6376472;24,217.1376640;24,215.5776114;24,216.8676549;1,2
29.06.2018;100000;24,324.7512975;24,457.3357741;24,324.7512975;24,442.9052868;1,799
29.06.2018;110000;24,442.6952797;24,498.7371719;24,433.3749651;24,484.2766837;3,6
29.06.2018;120000;24,483.7966675;24,510.3475639;24,431.3548969;24,437.6651099;3,599
29.06.2018;130000;24,437.6251086;24,484.6966979;24,425.7947091;24,439.4451700;3,594
29.06.2018;140000;24,439.5651741;24,479.6865287;24,439.5651741;24,460.7358889;3,6
29.06.2018;150000;24,460.6358855;24,465.5160503;24,409.7441672;24,439.0351562;3,593
29.06.2018;160000;24,439.4451700;24,456.7857555;24,274.9096147;24,279.4197669;3,559
29.06.2018;170000;24,270.5294668;24,278.2597278;24,270.5294668;24,272.2295242;1,201
02.07.2018;100000;24,162.3458141;24,162.3458141;24,078.3729788;24,135.4049044;1,799
02.07.2018;110000;24,135.8849206;24,218.5577120;24,104.5738635;24,193.2068561;3,6
02.07.2018;120000;24,194.2868925;24,247.4886888;24,133.9048538;24,155.3655784;3,599
02.07.2018;130000;24,154.2855419;24,186.4166268;24,107.3939587;24,160.3257459;3,593
02.07.2018;140000;24,160.4557502;24,213.0575263;24,100.9137399;24,198.5570367;3,591
02.07.2018;150000;24,198.4870343;24,260.8891413;24,196.1769563;24,202.7871795;3,592
02.07.2018;160000;24,202.8071802;24,320.2411452;24,190.3467595;24,308.1007353;3,575
02.07.2018;170000;24,301.8505243;24,308.0007319;24,301.8505243;24,308.0007319;1,2
03.07.2018;100000;24,360.2124948;24,445.7053814;24,360.2124948;24,393.1536070;1,798
03.07.2018;110000;24,394.3536475;24,404.0739757;24,326.5213573;24,342.6419016;3,599
03.07.2018;120000;24,342.5718992;24,358.8824499;24,305.6706533;24,329.8014680;3,597
03.07.2018;130000;24,329.8014680;24,338.8517736;24,151.6654535;24,194.4168969;3,58
03.07.2018;140000;24,194.9669155;24,198.8270458;24,175.6362628;24,175.6362628;1,2
05.07.2018;100000;24,286.6400107;24,358.2424283;24,276.8296795;24,280.2797960;1,799
05.07.2018;110000;24,280.9898199;24,327.2613823;24,178.2563513;24,193.4568645;3,599
05.07.2018;120000;24,193.5768685;24,333.7716021;24,181.1264482;24,314.1709403;3,595
05.07.2018;130000;24,313.9909342;24,368.9527899;24,310.2908093;24,347.0620508;3,592
05.07.2018;140000;24,347.1320532;24,373.6229476;24,312.0408683;24,327.8114008;3,586
05.07.2018;150000;24,327.8614025;24,365.9026869;24,242.6385251;24,315.4909848;3,589
05.07.2018;160000;24,315.0509700;24,367.8127514;24,311.6908565;24,358.6524421;3,558
05.07.2018;170000;24,358.9224513;24,359.6724766;24,357.5624053;24,357.5624053;1,201
06.07.2018;100000;24,353.2922612;24,367.0927271;24,282.2898638;24,361.2325292;1,799
06.07.2018;110000;24,362.8025823;24,418.5144633;24,331.7215328;24,396.6337245;3,6
06.07.2018;120000;24,399.2638133;24,506.5674363;24,393.8136293;24,477.3264490;3,599
06.07.2018;130000;24,477.2564467;24,521.1179276;24,470.1262059;24,483.0366418;3,591
06.07.2018;140000;24,483.0766432;24,519.8878861;24,482.6166276;24,504.8073769;3,581
06.07.2018;150000;24,502.8873121;24,504.4473647;24,460.2358720;24,485.0367094;3,583
06.07.2018;160000;24,485.0167087;24,507.3374623;24,418.1244501;24,452.1255981;3,565
06.07.2018;170000;24,452.1255981;24,457.3757754;24,451.9155911;24,457.3057731;1,199
09.07.2018;100000;24,520.0278908;24,665.6028060;24,519.2578648;24,650.0422806;1,723
09.07.2018;110000;24,650.0022792;24,715.0644760;24,633.6217262;24,713.4244206;3,431
09.07.2018;120000;24,713.1844125;24,744.7854795;24,701.3140117;24,736.9452148;3,524
09.07.2018;130000;24,737.5352347;24,770.5563496;24,733.6151023;24,756.3758708;3,555
09.07.2018;140000;24,756.2358661;24,768.3562753;24,726.7848717;24,763.6161153;3,548
09.07.2018;150000;24,763.4161085;24,796.7572342;24,752.5457415;24,791.5270577;3,547
09.07.2018;160000;24,791.2070468;24,797.3572545;24,765.4761781;24,777.8765968;3,537
09.07.2018;170000;24,777.8765968;24,778.3466126;24,777.4265816;24,777.4265816;1,199
10.07.2018;100000;24,807.8076073;24,899.5507049;24,807.8076073;24,899.5507049;1,723
10.07.2018;110000;24,898.0006526;24,946.2222808;24,878.6800003;24,929.9317307;3,475
10.07.2018;120000;24,929.7317240;24,939.5520555;24,885.4202278;24,936.5519543;3,532
10.07.2018;130000;24,935.2119090;24,936.5719549;24,895.7705773;24,903.2808309;3,551
10.07.2018;140000;24,903.1808275;24,917.1512992;24,860.5493881;24,887.7503065;3,546
10.07.2018;150000;24,887.8903112;24,918.8813576;24,886.3402589;24,915.0112270;3,561
10.07.2018;160000;24,916.0012604;24,933.1918408;24,899.8607154;24,919.1113654;3,535
10.07.2018;170000;24,919.1113654;24,920.5014123;24,919.0513634;24,920.5014123;1,199
11.07.2018;100000;24,790.3170168;24,795.4371897;24,745.3955001;24,759.5959795;1,7
11.07.2018;110000;24,759.4759755;24,810.1476864;24,742.2353934;24,787.2269125;3,42
11.07.2018;120000;24,790.1570114;24,815.9978839;24,718.8646043;24,719.5346269;3,431
11.07.2018;130000;24,719.5246266;24,771.6663871;24,710.5643240;24,721.8047036;3,532
11.07.2018;140000;24,724.0347789;24,770.8363591;24,704.4941191;24,705.8541650;3,521
11.07.2018;150000;24,705.5941562;24,751.3056996;24,664.6527739;24,730.2349882;3,525
11.07.2018;160000;24,730.0049804;24,755.1158283;24,694.4137787;24,706.8241978;3,51
11.07.2018;170000;24,705.2141434;24,705.2141434;24,701.0840039;24,701.2840107;1,199
12.07.2018;100000;24,803.7374699;24,910.2110649;24,803.7374699;24,863.2994810;1,679
12.07.2018;110000;24,865.5495569;24,902.0507894;24,839.2786699;24,854.6291882;3,414
12.07.2018;120000;24,854.8191946;24,927.1616372;24,854.8191946;24,917.8913242;3,49
12.07.2018;130000;24,920.9214265;24,936.1219397;24,876.2399179;24,927.5916517;3,516
12.07.2018;140000;24,928.2316733;24,940.8120981;24,891.8504450;24,895.7905780;3,527
12.07.2018;150000;24,895.8105787;24,908.3110007;24,884.3201907;24,898.7106766;3,538
12.07.2018;160000;24,898.1806587;24,934.5618871;24,877.9199746;24,927.1216358;3,538
12.07.2018;170000;24,924.9115612;24,926.8416264;24,924.9115612;24,925.7315889;1,2
13.07.2018;100000;24,926.9116288;24,971.0831202;24,890.9004129;24,904.1408599;1,702
13.07.2018;110000;24,900.4407350;25,015.8446315;24,899.7607120;25,002.7541895;3,46
13.07.2018;120000;25,001.5141476;25,028.3650542;24,975.0132529;25,004.8042587;3,466
13.07.2018;130000;25,005.1842715;25,040.9054776;24,997.0139957;25,039.0154138;3,538
13.07.2018;140000;25,038.9954131;25,044.0555840;25,004.7242560;25,027.8350363;3,544
13.07.2018;150000;25,027.6950316;25,033.1252149;25,004.9242628;25,018.6647267;3,548
13.07.2018;160000;25,018.8247321;25,036.5953321;25,006.0142996;25,022.6248604;3,541
13.07.2018;170000;25,017.6746933;25,020.2547804;25,017.4746865;25,020.2547804;1,2
16.07.2018;100000;25,026.4249887;25,052.5858720;24,995.7639535;25,032.8552058;1,726
16.07.2018;110000;25,034.9852777;25,045.4156299;24,983.5135399;24,984.1835625;3,473
16.07.2018;120000;24,984.1335608;25,036.5253297;24,980.4834375;25,025.1549458;3,527
16.07.2018;130000;25,024.6149276;25,046.4756657;25,004.4542469;25,043.2355563;3,558
16.07.2018;140000;25,042.9055452;25,049.9857842;25,025.8349688;25,035.7253027;3,565
16.07.2018;150000;25,035.8953085;25,044.3955955;25,008.0443681;25,014.6145899;3,573
16.07.2018;160000;25,014.3945825;25,073.2565699;25,010.9144650;25,057.8160486;3,566
16.07.2018;170000;25,063.5762431;25,065.4063049;25,063.5162411;25,065.2062981;1,2
17.07.2018;100000;25,032.0451785;25,071.8165213;24,990.4537742;25,015.3746156;1,723
17.07.2018;110000;25,019.7447632;25,085.1669721;25,002.8641932;25,076.7066864;3,402
17.07.2018;120000;25,077.8267242;25,099.9074698;25,063.8262515;25,096.8673671;3,512
17.07.2018;130000;25,096.7473631;25,135.2786640;25,079.6467857;25,127.4684003;3,537
17.07.2018;140000;25,127.0483861;25,142.0588930;25,109.3777895;25,129.3684645;3,541
17.07.2018;150000;25,129.5684712;25,129.8784817;25,097.9074022;25,101.1775126;3,555
17.07.2018;160000;25,099.9274704;25,156.2393717;25,096.3573499;25,123.1482545;3,552
17.07.2018;170000;25,122.9482477;25,123.0182501;25,120.7381731;25,120.7381731;1,2
18.07.2018;100000;25,134.6386424;25,157.1594028;25,101.9675393;25,145.4190064;1,722
18.07.2018;110000;25,145.6590145;25,166.5397195;25,121.9882153;25,156.0393650;3,485
18.07.2018;120000;25,156.0993670;25,207.4411005;25,155.8493586;25,200.8508780;3,517
18.07.2018;130000;25,201.2308908;25,216.1713953;25,192.5605981;25,198.3307929;3,545
18.07.2018;140000;25,198.1007852;25,201.9309145;25,171.1698759;25,185.6003631;3,537
18.07.2018;150000;25,185.5203604;25,207.9011160;25,180.6001943;25,196.6107348;3,551
18.07.2018;160000;25,196.9807473;25,210.2511954;25,185.9203739;25,201.8409114;3,54
18.07.2018;170000;25,201.8409114;25,201.9109138;25,200.1408540;25,200.1408540;1,198
19.07.2018;100000;25,138.7187802;25,155.0193306;25,053.4659017;25,066.1763309;1,675
19.07.2018;110000;25,067.0063589;25,116.5380313;25,057.2060280;25,101.1175106;3,417
19.07.2018;120000;25,101.4875231;25,146.2990361;25,098.6774282;25,133.7086110;3,493
19.07.2018;130000;25,138.4287704;25,139.9888231;25,087.0770366;25,094.8172979;3,538
19.07.2018;140000;25,094.4872868;25,123.7082734;25,066.1063285;25,109.7478020;3,465
19.07.2018;150000;25,108.8577720;25,128.4684341;25,083.4969157;25,096.4173519;3,537
19.07.2018;160000;25,095.9473361;25,107.8977395;25,056.1059909;25,061.6161769;3,525
19.07.2018;170000;25,066.6263461;25,066.6263461;25,065.3463028;25,065.3463028;1,2
20.07.2018;100000;25,041.9855141;25,060.4661381;24,987.1936641;25,060.4161364;1,793
20.07.2018;110000;25,060.4561377;25,104.4876244;25,047.5257012;25,083.4969157;3,485
20.07.2018;120000;25,083.4569143;25,124.9483152;25,071.4465088;25,098.8174330;3,6
20.07.2018;130000;25,099.2474475;25,109.0077770;25,084.2469410;25,093.9672692;3,599
20.07.2018;140000;25,093.1972432;25,100.0074731;25,057.0260219;25,083.6369204;3,6
20.07.2018;150000;25,083.4669147;25,091.6671915;25,037.7553713;25,073.9165922;3,6
20.07.2018;160000;25,073.8865912;25,077.8867263;25,045.5556346;25,059.4061023;3,6
20.07.2018;170000;25,059.4061023;25,059.4061023;25,058.2860645;25,058.9660874;1,199
23.07.2018;100000;25,037.7453709;25,049.6957744;25,015.4046166;25,042.2355225;1,799
23.07.2018;110000;25,042.2755239;25,062.0561918;24,984.1735621;25,016.0546386;3,6
23.07.2018;120000;25,015.5746224;25,052.1858585;24,996.7239859;25,049.4557663;3,6
23.07.2018;130000;25,049.5657700;25,079.5267816;25,040.9954807;25,072.9165584;3,6
23.07.2018;140000;25,072.7465527;25,082.2968752;25,044.0455837;25,058.6660773;3,597
23.07.2018;150000;25,058.8460834;25,070.7864865;25,050.3857977;25,060.2761317;3,594
23.07.2018;160000;25,060.2361303;25,064.9862907;25,036.6053324;25,046.1956562;3,594
23.07.2018;170000;25,046.1956562;25,046.1956562;25,045.1356205;25,045.1356205;1,198
